route,source,destination,year,month,day,hour,minute,vessel_name,duration_minutes
1,Swartz Bay,Tsawwassen,2018,04,22,08,00,Coastal Inspiration,90
4,Swartz Bay,Fulford Harbour,2018,04,23,17,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2018,04,15,15,30,Queen of Capilano,16
30,Duke Point,Tsawwassen,2018,03,30,07,45,Queen of Alberni,117
30,Tsawwassen,Duke Point,2018,03,09,17,45,Coastal Inspiration,129
2,Departure Bay,Horseshoe Bay,2018,03,07,10,40,Queen of Cowichan,104
30,Duke Point,Tsawwassen,2018,04,25,12,45,Queen of New Westminster,123
1,Tsawwassen,Swartz Bay,2018,03,28,11,00,Coastal Celebration,94
8,Horseshoe Bay,Bowen Island,2018,04,13,16,35,Queen of Capilano,21
8,Horseshoe Bay,Bowen Island,2018,03,11,17,45,Queen of Capilano,19
2,Horseshoe Bay,Departure Bay,2018,03,07,10,40,Queen of Oak Bay,104
30,Tsawwassen,Duke Point,2018,03,23,15,15,Queen of Alberni,126
1,Tsawwassen,Swartz Bay,2018,03,24,13,00,Spirit of Vancouver Island,90
8,Horseshoe Bay,Bowen Island,2018,04,12,09,05,Queen of Capilano,25
8,Horseshoe Bay,Bowen Island,2018,03,11,22,00,Queen of Capilano,18
1,Swartz Bay,Tsawwassen,2018,04,16,09,00,Coastal Renaissance,92
4,Swartz Bay,Fulford Harbour,2018,03,22,13,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,04,26,05,50,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,03,08,12,35,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2018,04,19,16,35,Queen of Capilano,29
3,Langdale,Horseshoe Bay,2018,04,29,08,40,Queen of Surrey,40
30,Tsawwassen,Duke Point,2018,03,29,22,45,Coastal Inspiration,120
8,Horseshoe Bay,Bowen Island,2018,03,21,11,25,Queen of Capilano,23
8,Horseshoe Bay,Bowen Island,2018,04,13,18,50,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,04,07,05,50,Queen of Capilano,15
8,Horseshoe Bay,Bowen Island,2018,04,07,10,15,Queen of Capilano,19
1,Swartz Bay,Tsawwassen,2018,04,15,12,00,Coastal Inspiration,90
2,Horseshoe Bay,Departure Bay,2018,03,10,22,10,Queen of Cowichan,105
1,Tsawwassen,Swartz Bay,2018,04,03,09,00,Spirit of Vancouver Island,92
2,Horseshoe Bay,Departure Bay,2018,04,27,13,00,Queen of Cowichan,107
1,Tsawwassen,Swartz Bay,2018,04,08,07,00,Coastal Renaissance,88
1,Swartz Bay,Tsawwassen,2018,03,30,07,00,Spirit of Vancouver Island,92
3,Langdale,Horseshoe Bay,2018,03,22,20,55,Queen of Cowichan,39
8,Horseshoe Bay,Bowen Island,2018,03,27,21,00,Queen of Capilano,16
1,Tsawwassen,Swartz Bay,2018,04,04,11,00,Coastal Renaissance,92
3,Langdale,Horseshoe Bay,2018,04,21,08,40,Queen of Surrey,42
30,Duke Point,Tsawwassen,2018,04,05,07,45,Queen of Alberni,117
1,Swartz Bay,Tsawwassen,2018,04,29,08,00,Coastal Inspiration,110
3,Horseshoe Bay,Langdale,2018,03,29,17,30,Queen of Cowichan,52
3,Horseshoe Bay,Langdale,2018,04,15,17,30,Queen of Cowichan,42
30,Tsawwassen,Duke Point,2018,04,22,22,45,Queen of Coquitlam,128
2,Horseshoe Bay,Departure Bay,2018,04,25,10,40,Queen of Oak Bay,106
2,Horseshoe Bay,Departure Bay,2018,03,06,18,35,Queen of Coquitlam,109
1,Tsawwassen,Swartz Bay,2018,04,08,21,00,Spirit of Vancouver Island,92
3,Langdale,Horseshoe Bay,2018,04,10,20,55,Queen of Cowichan,45
1,Swartz Bay,Tsawwassen,2018,03,21,15,00,Spirit of Vancouver Island,91
2,Horseshoe Bay,Departure Bay,2018,03,20,20,05,Queen of Oak Bay,107
2,Departure Bay,Horseshoe Bay,2018,04,17,15,20,Queen of Cowichan,108
8,Horseshoe Bay,Bowen Island,2018,04,01,22,00,Queen of Capilano,28
8,Horseshoe Bay,Bowen Island,2018,03,31,18,50,Queen of Capilano,30
2,Horseshoe Bay,Departure Bay,2018,03,29,20,05,Queen of Oak Bay,113
30,Tsawwassen,Duke Point,2018,03,07,20,15,Queen of Alberni,123
30,Tsawwassen,Duke Point,2018,04,10,20,15,Queen of Alberni,123
3,Horseshoe Bay,Langdale,2018,04,15,16,20,Queen of Surrey,48
30,Duke Point,Tsawwassen,2018,04,29,15,15,Queen of Coquitlam,139
3,Langdale,Horseshoe Bay,2018,03,30,08,40,Queen of Surrey,44
4,Swartz Bay,Fulford Harbour,2018,03,21,17,00,Skeena Queen,30
3,Langdale,Horseshoe Bay,2018,03,08,10,50,Queen of Coquitlam,42
4,Swartz Bay,Fulford Harbour,2018,03,24,11,00,Skeena Queen,32
1,Tsawwassen,Swartz Bay,2018,04,20,10,00,Coastal Inspiration,90
1,Tsawwassen,Swartz Bay,2018,03,18,14,00,Coastal Renaissance,90
3,Horseshoe Bay,Langdale,2018,03,12,16,20,Queen of Coquitlam,38
1,Tsawwassen,Swartz Bay,2018,03,04,13,00,Spirit of Vancouver Island,92
8,Horseshoe Bay,Bowen Island,2018,04,08,14,20,Queen of Capilano,17
2,Horseshoe Bay,Departure Bay,2018,04,07,22,10,Queen of Cowichan,105
30,Tsawwassen,Duke Point,2018,04,02,17,45,Coastal Inspiration,121
1,Tsawwassen,Swartz Bay,2018,03,18,12,00,Queen of New Westminster,84
1,Tsawwassen,Swartz Bay,2018,03,21,21,00,Spirit of Vancouver Island,86
2,Horseshoe Bay,Departure Bay,2018,04,29,18,35,Queen of Surrey,131
3,Horseshoe Bay,Langdale,2018,03,30,17,30,Queen of Cowichan,45
1,Swartz Bay,Tsawwassen,2018,04,06,18,00,Queen of New Westminster,90
4,Swartz Bay,Fulford Harbour,2018,03,11,19,00,Skeena Queen,34
3,Langdale,Horseshoe Bay,2018,04,03,17,25,Queen of Surrey,41
1,Swartz Bay,Tsawwassen,2018,04,27,10,00,Queen of New Westminster,118
2,Departure Bay,Horseshoe Bay,2018,03,15,20,45,Queen of Coquitlam,109
1,Tsawwassen,Swartz Bay,2018,03,10,07,00,Coastal Celebration,92
1,Swartz Bay,Tsawwassen,2018,04,26,19,00,Spirit of Vancouver Island,100
1,Swartz Bay,Tsawwassen,2018,04,12,19,00,Spirit of Vancouver Island,92
4,Swartz Bay,Fulford Harbour,2018,03,27,07,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,04,07,21,00,Queen of Capilano,18
1,Swartz Bay,Tsawwassen,2018,03,15,16,00,Coastal Renaissance,94
2,Departure Bay,Horseshoe Bay,2018,04,19,17,55,Queen of Oak Bay,107
3,Langdale,Horseshoe Bay,2018,04,17,08,40,Queen of Surrey,40
3,Langdale,Horseshoe Bay,2018,04,21,06,20,Queen of Surrey,42
3,Langdale,Horseshoe Bay,2018,03,23,20,55,Queen of Cowichan,57
2,Departure Bay,Horseshoe Bay,2018,03,24,22,10,Queen of Oak Bay,106
1,Swartz Bay,Tsawwassen,2018,04,03,17,00,Coastal Celebration,88
8,Horseshoe Bay,Bowen Island,2018,04,28,09,05,Queen of Capilano,19
3,Horseshoe Bay,Langdale,2018,04,14,14,10,Queen of Surrey,36
3,Langdale,Horseshoe Bay,2018,04,06,18,40,Queen of Cowichan,44
30,Tsawwassen,Duke Point,2018,04,22,10,15,Queen of Alberni,117
8,Horseshoe Bay,Bowen Island,2018,03,17,10,15,Queen of Capilano,17
2,Departure Bay,Horseshoe Bay,2018,04,27,10,40,Queen of Cowichan,104
30,Duke Point,Tsawwassen,2018,03,03,05,15,Coastal Inspiration,131
8,Horseshoe Bay,Bowen Island,2018,04,05,12,35,Queen of Capilano,17
1,Swartz Bay,Tsawwassen,2018,04,13,13,00,Coastal Renaissance,90
2,Horseshoe Bay,Departure Bay,2018,04,14,22,10,Queen of Cowichan,105
2,Departure Bay,Horseshoe Bay,2018,03,25,22,10,Queen of Oak Bay,107
2,Departure Bay,Horseshoe Bay,2018,04,01,20,45,Queen of Surrey,109
2,Horseshoe Bay,Departure Bay,2018,03,15,06,15,Queen of Oak Bay,105
8,Horseshoe Bay,Bowen Island,2018,04,12,22,00,Queen of Capilano,22
3,Horseshoe Bay,Langdale,2018,04,15,09,45,Queen of Surrey,40
1,Tsawwassen,Swartz Bay,2018,04,11,07,00,Coastal Renaissance,100
8,Horseshoe Bay,Bowen Island,2018,03,04,14,20,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,03,27,18,40,Queen of Cowichan,42
4,Swartz Bay,Fulford Harbour,2018,03,12,17,00,Skeena Queen,32
1,Tsawwassen,Swartz Bay,2018,03,10,09,00,Spirit of Vancouver Island,92
30,Tsawwassen,Duke Point,2018,04,01,20,15,Queen of Alberni,117
1,Swartz Bay,Tsawwassen,2018,03,31,07,00,Spirit of Vancouver Island,94
1,Tsawwassen,Swartz Bay,2018,03,20,11,00,Coastal Celebration,94
8,Horseshoe Bay,Bowen Island,2018,03,18,20,00,Queen of Capilano,20
30,Tsawwassen,Duke Point,2018,04,28,17,45,Queen of Coquitlam,124
8,Horseshoe Bay,Bowen Island,2018,04,06,20,00,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,04,13,21,00,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,03,21,11,00,Coastal Celebration,90
30,Tsawwassen,Duke Point,2018,04,09,10,15,Queen of Alberni,118
1,Tsawwassen,Swartz Bay,2018,03,31,21,00,Spirit of Vancouver Island,88
1,Tsawwassen,Swartz Bay,2018,04,04,17,00,Spirit of Vancouver Island,100
1,Swartz Bay,Tsawwassen,2018,03,02,11,00,Spirit of Vancouver Island,96
2,Horseshoe Bay,Departure Bay,2018,04,29,10,40,Queen of Oak Bay,118
4,Swartz Bay,Fulford Harbour,2018,04,07,19,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,03,28,18,50,Queen of Capilano,22
1,Tsawwassen,Swartz Bay,2018,03,09,09,00,Spirit of Vancouver Island,92
1,Tsawwassen,Swartz Bay,2018,04,12,11,00,Coastal Renaissance,96
30,Duke Point,Tsawwassen,2018,03,07,22,45,Queen of Alberni,120
4,Swartz Bay,Fulford Harbour,2018,03,31,09,00,Skeena Queen,30
2,Horseshoe Bay,Departure Bay,2018,03,22,22,10,Queen of Cowichan,106
30,Duke Point,Tsawwassen,2018,04,03,05,15,Coastal Inspiration,123
30,Tsawwassen,Duke Point,2018,03,06,10,15,Queen of Alberni,119
1,Tsawwassen,Swartz Bay,2018,03,20,15,00,Coastal Celebration,90
8,Horseshoe Bay,Bowen Island,2018,03,20,21,00,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,04,06,12,00,Queen of New Westminster,92
1,Swartz Bay,Tsawwassen,2018,04,27,11,00,Spirit of Vancouver Island,100
8,Horseshoe Bay,Bowen Island,2018,04,24,11,25,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2018,04,02,05,50,Queen of Capilano,20
3,Horseshoe Bay,Langdale,2018,03,01,22,55,Queen of Coquitlam,40
4,Swartz Bay,Fulford Harbour,2018,04,04,17,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,04,21,06,50,Queen of Capilano,20
2,Departure Bay,Horseshoe Bay,2018,04,10,10,40,Queen of Cowichan,106
8,Horseshoe Bay,Bowen Island,2018,03,30,15,30,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,03,07,17,45,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2018,03,19,19,00,Coastal Celebration,88
1,Tsawwassen,Swartz Bay,2018,04,01,11,00,Coastal Celebration,94
8,Horseshoe Bay,Bowen Island,2018,03,31,16,35,Queen of Capilano,19
8,Horseshoe Bay,Bowen Island,2018,03,09,05,50,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,04,11,11,25,Queen of Capilano,22
1,Tsawwassen,Swartz Bay,2018,04,22,21,00,Spirit of Vancouver Island,92
2,Departure Bay,Horseshoe Bay,2018,03,31,10,40,Queen of Cowichan,104
3,Horseshoe Bay,Langdale,2018,04,29,22,55,Queen of Surrey,71
3,Langdale,Horseshoe Bay,2018,03,15,15,15,Queen of Coquitlam,45
30,Tsawwassen,Duke Point,2018,03,12,12,45,Coastal Inspiration,115
8,Horseshoe Bay,Bowen Island,2018,04,28,18,50,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,03,02,06,50,Queen of Capilano,18
30,Duke Point,Tsawwassen,2018,04,30,20,15,Queen of Coquitlam,118
1,Tsawwassen,Swartz Bay,2018,04,15,15,00,Coastal Renaissance,96
2,Horseshoe Bay,Departure Bay,2018,04,24,13,00,Queen of Cowichan,106
2,Departure Bay,Horseshoe Bay,2018,03,04,13,00,Queen of Oak Bay,106
1,Tsawwassen,Swartz Bay,2018,03,26,14,00,Coastal Renaissance,90
2,Horseshoe Bay,Departure Bay,2018,04,05,18,35,Queen of Surrey,111
1,Swartz Bay,Tsawwassen,2018,03,10,11,00,Spirit of Vancouver Island,90
30,Duke Point,Tsawwassen,2018,04,25,07,45,Queen of New Westminster,123
3,Langdale,Horseshoe Bay,2018,03,12,13,05,Queen of Coquitlam,37
2,Horseshoe Bay,Departure Bay,2018,04,04,20,05,Queen of Oak Bay,105
3,Langdale,Horseshoe Bay,2018,03,07,18,40,Queen of Cowichan,44
30,Tsawwassen,Duke Point,2018,04,05,12,45,Queen of Coquitlam,113
2,Departure Bay,Horseshoe Bay,2018,03,26,20,45,Queen of Coquitlam,107
4,Swartz Bay,Fulford Harbour,2018,04,08,09,00,Skeena Queen,30
1,Swartz Bay,Tsawwassen,2018,04,16,21,00,Coastal Renaissance,88
4,Swartz Bay,Fulford Harbour,2018,03,09,19,00,Skeena Queen,34
30,Tsawwassen,Duke Point,2018,03,29,15,15,Queen of Alberni,137
3,Langdale,Horseshoe Bay,2018,04,12,10,50,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2018,04,02,08,00,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,03,08,10,15,Queen of Capilano,33
8,Horseshoe Bay,Bowen Island,2018,03,31,06,50,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,03,22,15,15,Queen of Coquitlam,48
3,Horseshoe Bay,Langdale,2018,04,13,14,10,Queen of Surrey,42
4,Swartz Bay,Fulford Harbour,2018,04,08,21,00,Skeena Queen,26
8,Horseshoe Bay,Bowen Island,2018,03,29,08,00,Queen of Capilano,20
30,Tsawwassen,Duke Point,2018,04,12,10,15,Queen of Alberni,117
8,Horseshoe Bay,Bowen Island,2018,04,28,05,50,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,03,17,05,50,Queen of Capilano,16
30,Tsawwassen,Duke Point,2018,03,09,10,15,Queen of Alberni,123
8,Horseshoe Bay,Bowen Island,2018,04,10,15,30,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,03,19,15,00,Coastal Celebration,89
2,Departure Bay,Horseshoe Bay,2018,03,06,15,20,Queen of Cowichan,108
4,Swartz Bay,Fulford Harbour,2018,04,02,09,00,Skeena Queen,30
2,Departure Bay,Horseshoe Bay,2018,03,29,09,00,Queen of Coquitlam,112
1,Swartz Bay,Tsawwassen,2018,03,23,12,00,Coastal Renaissance,94
30,Tsawwassen,Duke Point,2018,03,25,15,15,Queen of Alberni,120
1,Swartz Bay,Tsawwassen,2018,03,16,21,00,Coastal Celebration,90
1,Swartz Bay,Tsawwassen,2018,04,26,10,00,Queen of New Westminster,86
2,Departure Bay,Horseshoe Bay,2018,04,25,10,40,Queen of Cowichan,106
30,Duke Point,Tsawwassen,2018,03,19,22,45,Queen of Alberni,120
2,Horseshoe Bay,Departure Bay,2018,04,07,18,35,Queen of Surrey,105
30,Duke Point,Tsawwassen,2018,04,11,22,45,Queen of Alberni,121
30,Duke Point,Tsawwassen,2018,03,25,12,45,Queen of Alberni,117
1,Tsawwassen,Swartz Bay,2018,04,25,19,00,Coastal Renaissance,94
2,Departure Bay,Horseshoe Bay,2018,04,09,06,15,Queen of Cowichan,107
1,Tsawwassen,Swartz Bay,2018,03,30,13,00,Spirit of Vancouver Island,98
3,Horseshoe Bay,Langdale,2018,03,10,11,55,Queen of Coquitlam,39
4,Swartz Bay,Fulford Harbour,2018,03,15,11,00,Skeena Queen,30
3,Horseshoe Bay,Langdale,2018,04,24,16,20,Queen of Surrey,40
30,Duke Point,Tsawwassen,2018,04,03,20,15,Coastal Inspiration,119
2,Horseshoe Bay,Departure Bay,2018,03,05,20,05,Queen of Oak Bay,105
2,Horseshoe Bay,Departure Bay,2018,04,15,22,10,Queen of Cowichan,105
3,Horseshoe Bay,Langdale,2018,03,09,22,55,Queen of Coquitlam,41
4,Swartz Bay,Fulford Harbour,2018,04,22,13,00,Skeena Queen,120
3,Langdale,Horseshoe Bay,2018,03,01,15,15,Queen of Coquitlam,37
8,Horseshoe Bay,Bowen Island,2018,04,04,15,30,Queen of Capilano,21
4,Swartz Bay,Fulford Harbour,2018,04,09,21,00,Skeena Queen,26
30,Tsawwassen,Duke Point,2018,03,19,05,15,Queen of Alberni,123
30,Duke Point,Tsawwassen,2018,04,10,22,45,Queen of Alberni,120
2,Horseshoe Bay,Departure Bay,2018,04,25,18,35,Queen of Surrey,111
3,Horseshoe Bay,Langdale,2018,03,11,14,10,Queen of Coquitlam,42
2,Horseshoe Bay,Departure Bay,2018,03,17,13,00,Queen of Cowichan,100
8,Horseshoe Bay,Bowen Island,2018,03,26,17,45,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2018,04,08,14,00,Coastal Inspiration,90
30,Duke Point,Tsawwassen,2018,04,22,10,15,Queen of Coquitlam,123
30,Duke Point,Tsawwassen,2018,04,16,17,45,Queen of Alberni,121
2,Departure Bay,Horseshoe Bay,2018,04,29,06,15,Queen of Cowichan,101
2,Departure Bay,Horseshoe Bay,2018,04,07,13,00,Queen of Oak Bay,104
1,Swartz Bay,Tsawwassen,2018,04,15,09,00,Coastal Renaissance,98
8,Horseshoe Bay,Bowen Island,2018,04,18,05,50,Queen of Capilano,16
4,Swartz Bay,Fulford Harbour,2018,04,23,19,00,Skeena Queen,30
4,Swartz Bay,Fulford Harbour,2018,03,03,21,00,Skeena Queen,28
3,Langdale,Horseshoe Bay,2018,03,03,06,20,Queen of Coquitlam,42
30,Tsawwassen,Duke Point,2018,04,08,20,15,Queen of Alberni,121
2,Horseshoe Bay,Departure Bay,2018,03,18,13,00,Queen of Cowichan,98
30,Duke Point,Tsawwassen,2018,03,16,05,15,Coastal Inspiration,125
1,Swartz Bay,Tsawwassen,2018,04,03,21,00,Coastal Celebration,89
8,Horseshoe Bay,Bowen Island,2018,04,07,17,45,Queen of Capilano,19
8,Horseshoe Bay,Bowen Island,2018,03,22,08,00,Queen of Capilano,23
4,Swartz Bay,Fulford Harbour,2018,04,17,11,00,Skeena Queen,38
30,Duke Point,Tsawwassen,2018,03,07,20,15,Coastal Inspiration,123
3,Horseshoe Bay,Langdale,2018,04,06,11,55,Queen of Surrey,46
8,Horseshoe Bay,Bowen Island,2018,03,29,09,05,Queen of Capilano,23
30,Tsawwassen,Duke Point,2018,03,02,17,45,Coastal Inspiration,126
1,Swartz Bay,Tsawwassen,2018,03,03,13,00,Coastal Celebration,94
30,Duke Point,Tsawwassen,2018,04,13,05,15,Queen of Coquitlam,119
4,Swartz Bay,Fulford Harbour,2018,04,28,19,00,Skeena Queen,34
30,Duke Point,Tsawwassen,2018,04,10,07,45,Queen of Alberni,115
8,Horseshoe Bay,Bowen Island,2018,03,15,20,00,Queen of Capilano,19
3,Horseshoe Bay,Langdale,2018,03,22,11,55,Queen of Coquitlam,46
3,Langdale,Horseshoe Bay,2018,03,28,17,25,Queen of Surrey,55
30,Duke Point,Tsawwassen,2018,03,09,10,15,Coastal Inspiration,129
2,Departure Bay,Horseshoe Bay,2018,04,01,13,00,Queen of Oak Bay,104
1,Swartz Bay,Tsawwassen,2018,03,30,18,00,Queen of New Westminster,84
1,Swartz Bay,Tsawwassen,2018,03,17,17,00,Coastal Celebration,88
8,Horseshoe Bay,Bowen Island,2018,03,01,12,35,Queen of Capilano,19
3,Horseshoe Bay,Langdale,2018,04,24,17,30,Queen of Cowichan,46
8,Horseshoe Bay,Bowen Island,2018,04,13,14,20,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,04,20,08,40,Queen of Surrey,42
1,Tsawwassen,Swartz Bay,2018,03,03,15,00,Coastal Celebration,94
1,Swartz Bay,Tsawwassen,2018,03,07,13,00,Coastal Celebration,90
2,Horseshoe Bay,Departure Bay,2018,03,29,11,15,Queen of Coquitlam,103
30,Duke Point,Tsawwassen,2018,04,07,05,15,Queen of Coquitlam,123
2,Departure Bay,Horseshoe Bay,2018,03,16,10,40,Queen of Cowichan,110
8,Horseshoe Bay,Bowen Island,2018,04,14,11,25,Queen of Capilano,24
3,Langdale,Horseshoe Bay,2018,04,03,18,40,Queen of Cowichan,42
1,Tsawwassen,Swartz Bay,2018,04,06,07,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,04,08,10,15,Queen of Capilano,17
3,Horseshoe Bay,Langdale,2018,04,04,22,55,Queen of Surrey,43
1,Swartz Bay,Tsawwassen,2018,03,09,09,00,Coastal Celebration,90
1,Swartz Bay,Tsawwassen,2018,03,30,19,00,Spirit of Vancouver Island,88
2,Horseshoe Bay,Departure Bay,2018,03,01,10,40,Queen of Oak Bay,104
2,Departure Bay,Horseshoe Bay,2018,03,21,08,25,Queen of Oak Bay,103
8,Horseshoe Bay,Bowen Island,2018,03,22,21,00,Queen of Capilano,22
1,Tsawwassen,Swartz Bay,2018,03,30,09,00,Spirit of Vancouver Island,94
30,Duke Point,Tsawwassen,2018,03,03,15,15,Coastal Inspiration,121
30,Tsawwassen,Duke Point,2018,04,20,22,45,Queen of Coquitlam,135
1,Tsawwassen,Swartz Bay,2018,03,09,17,00,Spirit of Vancouver Island,100
8,Horseshoe Bay,Bowen Island,2018,04,23,12,35,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2018,04,21,13,00,Spirit of Vancouver Island,90
3,Horseshoe Bay,Langdale,2018,04,30,19,50,Queen of Cowichan,42
2,Departure Bay,Horseshoe Bay,2018,04,22,08,25,Queen of Oak Bay,103
4,Swartz Bay,Fulford Harbour,2018,03,19,09,00,Skeena Queen,31
1,Tsawwassen,Swartz Bay,2018,04,11,17,00,Spirit of Vancouver Island,106
4,Swartz Bay,Fulford Harbour,2018,03,27,09,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,04,11,14,20,Queen of Capilano,22
2,Horseshoe Bay,Departure Bay,2018,03,07,08,25,Queen of Cowichan,101
1,Swartz Bay,Tsawwassen,2018,04,19,21,00,Coastal Renaissance,92
3,Horseshoe Bay,Langdale,2018,03,02,17,30,Queen of Cowichan,38
30,Duke Point,Tsawwassen,2018,03,25,10,15,Coastal Inspiration,121
30,Tsawwassen,Duke Point,2018,03,08,07,45,Coastal Inspiration,120
4,Swartz Bay,Fulford Harbour,2018,04,23,15,00,Skeena Queen,36
30,Duke Point,Tsawwassen,2018,03,30,20,15,Coastal Inspiration,124
8,Horseshoe Bay,Bowen Island,2018,03,26,16,35,Queen of Capilano,17
3,Horseshoe Bay,Langdale,2018,03,21,17,30,Queen of Cowichan,50
1,Swartz Bay,Tsawwassen,2018,04,29,15,00,Spirit of Vancouver Island,94
1,Swartz Bay,Tsawwassen,2018,03,16,08,00,Coastal Renaissance,96
1,Tsawwassen,Swartz Bay,2018,04,17,07,00,Coastal Renaissance,92
3,Horseshoe Bay,Langdale,2018,03,30,19,50,Queen of Cowichan,44
2,Horseshoe Bay,Departure Bay,2018,03,22,06,15,Queen of Oak Bay,105
1,Swartz Bay,Tsawwassen,2018,03,28,16,00,Coastal Renaissance,92
30,Tsawwassen,Duke Point,2018,04,15,10,15,Queen of Alberni,128
8,Horseshoe Bay,Bowen Island,2018,04,23,17,45,Queen of Capilano,19
1,Swartz Bay,Tsawwassen,2018,03,28,07,00,Spirit of Vancouver Island,92
1,Tsawwassen,Swartz Bay,2018,04,25,07,00,Coastal Renaissance,90
1,Swartz Bay,Tsawwassen,2018,04,02,18,00,Queen of New Westminster,86
30,Duke Point,Tsawwassen,2018,03,02,10,15,Coastal Inspiration,123
2,Departure Bay,Horseshoe Bay,2018,04,04,06,15,Queen of Cowichan,105
1,Swartz Bay,Tsawwassen,2018,03,16,14,00,Queen of New Westminster,92
2,Horseshoe Bay,Departure Bay,2018,04,05,10,40,Queen of Oak Bay,104
2,Horseshoe Bay,Departure Bay,2018,04,03,20,05,Queen of Oak Bay,105
30,Tsawwassen,Duke Point,2018,04,19,20,15,Queen of Alberni,163
3,Horseshoe Bay,Langdale,2018,04,12,19,50,Queen of Cowichan,41
2,Departure Bay,Horseshoe Bay,2018,04,23,08,25,Queen of Oak Bay,105
4,Swartz Bay,Fulford Harbour,2018,03,19,15,00,Skeena Queen,32
4,Swartz Bay,Fulford Harbour,2018,03,09,09,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,03,18,14,20,Queen of Capilano,20
4,Swartz Bay,Fulford Harbour,2018,03,27,13,00,Skeena Queen,30
3,Horseshoe Bay,Langdale,2018,03,17,19,50,Queen of Cowichan,46
1,Swartz Bay,Tsawwassen,2018,04,01,07,00,Spirit of Vancouver Island,98
1,Tsawwassen,Swartz Bay,2018,03,31,17,00,Spirit of Vancouver Island,90
3,Langdale,Horseshoe Bay,2018,03,25,18,40,Queen of Cowichan,40
3,Horseshoe Bay,Langdale,2018,04,25,11,55,Queen of Surrey,47
2,Horseshoe Bay,Departure Bay,2018,04,14,06,15,Queen of Oak Bay,105
2,Departure Bay,Horseshoe Bay,2018,03,03,17,55,Queen of Oak Bay,105
1,Tsawwassen,Swartz Bay,2018,03,11,19,00,Coastal Celebration,92
4,Swartz Bay,Fulford Harbour,2018,04,25,15,00,Skeena Queen,34
3,Horseshoe Bay,Langdale,2018,03,05,16,20,Queen of Coquitlam,46
30,Tsawwassen,Duke Point,2018,03,28,15,15,Queen of Alberni,127
1,Swartz Bay,Tsawwassen,2018,04,28,19,00,Spirit of Vancouver Island,90
30,Duke Point,Tsawwassen,2018,04,27,05,15,Queen of Coquitlam,123
8,Horseshoe Bay,Bowen Island,2018,04,29,15,30,Queen of Capilano,18
4,Swartz Bay,Fulford Harbour,2018,03,18,21,00,Skeena Queen,28
8,Horseshoe Bay,Bowen Island,2018,04,22,10,15,Queen of Capilano,17
1,Swartz Bay,Tsawwassen,2018,03,11,11,00,Spirit of Vancouver Island,86
8,Horseshoe Bay,Bowen Island,2018,04,03,09,05,Queen of Capilano,31
3,Horseshoe Bay,Langdale,2018,03,07,11,55,Queen of Coquitlam,43
4,Swartz Bay,Fulford Harbour,2018,04,19,09,00,Skeena Queen,48
3,Langdale,Horseshoe Bay,2018,04,19,18,40,Queen of Cowichan,40
8,Horseshoe Bay,Bowen Island,2018,03,16,10,15,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2018,04,27,16,00,Queen of New Westminster,110
1,Swartz Bay,Tsawwassen,2018,03,31,09,00,Coastal Celebration,96
8,Horseshoe Bay,Bowen Island,2018,03,09,12,35,Queen of Capilano,19
4,Swartz Bay,Fulford Harbour,2018,04,04,07,00,Skeena Queen,28
3,Langdale,Horseshoe Bay,2018,03,26,18,40,Queen of Cowichan,42
1,Swartz Bay,Tsawwassen,2018,04,29,19,00,Spirit of Vancouver Island,94
30,Tsawwassen,Duke Point,2018,04,12,22,45,Queen of Coquitlam,125
30,Duke Point,Tsawwassen,2018,04,21,17,45,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2018,03,12,18,50,Queen of Capilano,22
